content,rating
"Speechless. Baru kali ini berani beli fragrances tanpa sniff dulu di offline store karena penasaran bgt selalu seliweran di sosmed. Dan ternyata ini enak banget baunya asli, prefer sih dipake pas spesial occasion ala sunset senja gitu yg summer vibes & ini tahan lama bgt ga terlalu oily yg ninggal bekas kl disemprot di baju. Baunya sexy tapi ada kesan cheerfull dari mandarin orangenya, anw kemasannya dikemas secara unik juga give attention dengan box magenta orange, tapi dalemnya mewah banget all black & ini packagingnya ramping! buat para cewe yg suka bawa mini bag ini ga makan tempat yaa!S.O.T.B cocok banget sih buat yang suka parfum musky manis yang tp masih ngasih terkesan friendly gt karena middle notesnya masih ada bau feminim anak baik gitu, + dapet free mini tester jg. Good job saff&co team! thank u, sesuai ekspetasi bgt ga kecewa, so happyy💓",5
"Enak banget wanginya parah, dan tahan lama banget, very recommended",5
"drama bgt perkara s.o.t.b awalnya dpat smple tp tlisannya dah pudar akhirnya beli semua varian dan gk ada baunya yg sma, trus pas priksa smple trnyata dpat lgi bau yg sma rupanya nmanya s.o.t.b dan soldout trooos skrg akhirnya kbagian juga tpi varian lg enak juga but s.o.t.b still nu 1",5
Terfavorit s.o.t.b ini 🫶🏻 wanginya paling enak menurut aku and im fallin inlove.. ga rugi beli nya,5
"The Most Bombastic Perfume in town! Jujurr suka banget sama wanginya, meskipun perpaduan notesnya entah pas di top/middle, gw pernah cium somewhere, it's been a long time. Di hidung gw, wanginya dominan Vanilla, Floral Jasmine, terus kecium wangi Madu sama Bunga Sedap Malam (?). Pokoknya ini wangi Sweet, Floral tapi ada hint of fresh sedikiiiittt dan tipis. Bisa dipakai buat cowok, meskipun ini memang agak more Female. Kalau lu cowo dan cuma selera dan masuk di parfum maskulin aja, ini bukan buat lu. Tapi kalau lu suka parfum manis, worth to try, karena meskipun ini sedikiittt more Female, tapi ngga terlalu girly kok. Also, dapet tester ILIAD, wanginya kayak parfum om om yg classy but soft 😆😍",5
"Parfum yg “For Her” tp buat cowok pas, gak terlalu strong tp awet, packaging aman BANGET, Thank you",5
box nya gepeng tapi barang aman pengiriman sesuai cuma teaternya dpt Illiad lg moga moga bsa request atau ganti tester,5
"kualitas bagus, wanginya sangat harum, lebih cocok dipakai sore ke malam",5
"wanginya agak terlalu nyegrak, ketahanan ini kayaknya akan lumayan karena teksurnya agak oily, untuk yg suka wangi segar strong powdery ini akan cocok, tapi sy tidak terlalu suka. dapat free iliad, ini lebih enakkk",4
"Wangi nya emang enak, salut samaa produk lokal yg bisa nyiptain parfum kaya gini. Tapi dilain sisi udh OVERUSE untuk yg S.O.T.B ini haha 😅, next pgn coba tipe yg lain kayaknya klo ga SAFF Maleali",5
Wanginya enak banget ada manis2nya gtu gabikin pusing dan musky2 gtu keliatan mewah bangett cocok buat acara formal😍✨,5
"awalanya beli ukuran mini travel size, kok enak ya aromanya manis lembut anggun. dan tahan lama juga,sampe esok hari masih terasa aromanya. beli dooong ukuran full love banget deh sama ini",5
"paket sdh diterima dlm kondisi baik, baru coba yg SOTB, tp aromanya aq kurang suka ( bkn caracter aq) kali aja ada yg minat japri aja blm aq pake cmn aq semprot sekali di tangan, utk tau aromanya aja, harga 225 ribu aja, thanks 🙏",5
jatuh cinta sama wangi dan ketahanan nya. Manis tapi masih masuk banget buat cowok. Dan selalu dapat bonus!,5
sudah tiba dan packingan mantap. tapi kotaknya ada koyak dari pihak pengangkutan. tapi semua aman tidak ada yg pecah ataupun hilang.,5
"packing rapih, safety buble wrap, parfume'nya soft banget, dan khas wanginya, next time order more, terimakasih.",5
"packaging aman, fast delivery, wanginya OK",5
"Suka suka suka suka sukaaa bgt sama wanginyaa, awalnya beli yg mini lgsg cuss order lg karena seenak ituu. Base notenya bs tahan berhari2 di baju yg belum dicuci 🤭🤭 Ngingetin sama wangi parfum yg udah ga diproduksi lg skrg, alhamdulillah nemu yg mirip2.. Pengirimannya cepet bgt, adminnya responsif dpt kurir yg priority krn butuh urgent padahal bebas ongkir, dapet sample Saff enak jg wanginya.. Terima kasih banyak yaa, sukses selaluu 🙏🏼🙏🏼🙏🏼",5
"Untuk harga segini, packingan tergolong niat, notesnya sesuai deskripsi, base notes nya untuk penyuka vanilla dijamin betah. Worth the money. Thanks!",5
"packing rapi, barang diterima dalam kondisi baik, pesanan diproses cepat, wanginya awet lama",5
Mantap banget. Pengirimannya cepat dan aman. Bakal beli lagi sih ini mah. Terima kasih!,5
"packing oke banget, aman, pengiriman cepet, paling mantap diskonnya, bisa beli parfum kecintaan dengan hemat..wanginya mantaaap banget..toplah",5
Barang sesuai pesanan ya & dikasi freebies ostara👍 Proses pengiriman cepat & Packaging aman 🙏,5
"pertama kalo coba dan penasaran sama varian ini, packing safety, dapet free trial varian baru sepertinya, dan semoga cocok dan bisa repeat order",5
wanginya pas bgt dan cocok. tahan lama juga. pembelian ke-4 disini. thanks min,5
"Barang bagus dan befungsi dengan baik, pengiriman juga cepat",5
"wanginya soft enak semua recommended wanginya, apalagi yang coco",5
