content,rating
So far baru sekali pencet spray nya Oke. Krn Ini buat kado nanti jadi ga dicoba lagi. Semoga lancar spray nya. Wanginya maskulin bgt. Cocok buat cowo,5
Wangi nya enak dan awet banget sampai baju udah di cuci wangi nya masih nempel aja. Dapet tester irai leima wangi nya manis bgt pingin beli tapi koq belum ada ya?,5
bagus banget walaupun pengiriman nya nya bermasalah di ekpedisi nya,5
"packingan rapi, aman wangi bangett bisa tahan sampe malem pokoknya puas banget",5
"pendapat pribadi ya,, wamginya ok,, wangi saffron,, trus dkrimin yg kecilnya solaris,, klo ini asli enakk,, sopan d hdung,, ad mnis"" nya gtu,, u/ blindbuy pertama ga ngecewain👍,, manteplah saff&co., semangat ngembangin produknya ya 😁",4
"wanginya enak, pengiriman ok, packaging nya bener niat banget",5
Aromanya tebal. tahan lama dri pagi sampai malam.,5
baru pertama coba produk lokal gak nyangka kualitasnya bisa kyak perfume impor,5
wangi nya enak next beli lagi wangi yg berbeda penjual ramah n quick respon pesanan lgsg d kirim hari itu juga untuk abang jasa kurir tolong diperbaiki segi pengiriman k pembeli lambat! yg pasti sukses selalu untuk kita semua aamiin..,5
"Paket dah sampe, kemasan unik, dan parfumnya wangi banget. Enak wanginya.. Admin nya jg gesit bgt, begitu order langsung kirim. The best lah, makasih min",5
Sukaa. Dapet tester Las Pozas lebih enak ternyata 😅. Malah jadi pengen beli las Pozas tapi di produk kok ngga adaa. Apa jangan jangan coming soon? 🤔,5
"semoga cocok, baru pertama kali beli varian saff dan omnia nya",5
Belum tau cocok / nggak karena ini untuk hadiah.,5
